strategy,price_hydro [$/kWh],price_solar [$/kWh],price_wind [$/kWh],price_thermal [$/kWh],price_cogen [$/kWh],co2_hydro [kg/kWh],co2_solar [kg/kWh],co2_wind [kg/kWh],co2_thermal [kg/kWh],co2_cogen [kg/kWh],wind_capacity [kW],solar_capacity [kW],cost_conventional [$],co2_conventional [kg],original_cost_new_param [$],original_co2_new_param [kg]
co2_conventional,59.4,68.41,81.873,126.0,63.65,26.400000000000002,41.0,12.100000000000001,522.5,238.70000000000002,6762407.93886848,1288485.16366731,10203644737147.781,4701728334720.003,10340046378525.926,15436234862828.893
co2_conventional,66.0,68.41,100.06700000000001,126.0,70.35000000000001,21.6,36.9,11,550.0,217,6628364.13402099,1419491.5778676,11685406404504.922,4259436473229.402,11165995743807.998,15428793462745.287
cost_conventional,66.0,64.98949999999999,86.4215,120,67.0,22.799999999999997,43.050000000000004,12.100000000000001,522.5,217.0,1490017.68694172,5944516.91150666,10367823482559.96,7416071563427.036,11018995150115.408,14963341916052.877
cost_conventional,66.0,64.98949999999999,100.06700000000001,108.0,73.7,26.400000000000002,36.9,10.45,522.5,217,32709.3643550685,6878199.15089974,10285692573881.66,10421912899853.357,10761135628885.602,15399107120309.686
co2_conventional,66.0,64.98949999999999,86.4215,120,67.0,22.799999999999997,43.050000000000004,12.100000000000001,522.5,217.0,6750117.99610908,1300496.6201719,10980900403419.062,4386776551131.758,11018995150115.408,14963341916052.877
co2_conventional,66.0,64.98949999999999,100.06700000000001,108.0,73.7,26.400000000000002,36.9,10.45,522.5,217,6735789.72522837,1314500.2169208,11646645834025.541,4582367530626.92,10761135628885.602,15399107120309.686
cost_conventional,66.0,61.568999999999996,81.873,120,70.35000000000001,25.200000000000003,36.9,11.55,605.0,238.70000000000002,1809810.71914856,5723564.10269463,10221750880637.564,7506125374644.705,11019168126375.633,17144621075864.676
cost_conventional,72.60000000000001,75.251,90.97,132.0,60.300000000000004,26.400000000000002,38.949999999999996,11.55,577.5,195.3,2003111.97459674,3288340.92258972,11413295668925.701,7394074570326.48,12104389148838.32,16609978726821.729
co2_conventional,66.0,61.568999999999996,81.873,120,70.35000000000001,25.200000000000003,36.9,11.55,605.0,238.70000000000002,6604533.13607453,1442782.57286236,10706255892172.969,4760861224063.444,11019168126375.633,17144621075864.676
co2_conventional,72.60000000000001,75.251,90.97,132.0,60.300000000000004,26.400000000000002,38.949999999999996,11.55,577.5,195.3,6683281.21108262,1365818.90457703,11875934362515.908,4787272384925.602,12104389148838.32,16609978726821.729
cost_conventional,72.60000000000001,64.98949999999999,100.06700000000001,108.0,67.0,25.200000000000003,45.1,11.0,550.0,217.0,32709.3643550706,6878199.15089974,10954730451938.482,11048957682054.043,11563396271656.473,15881015421101.531
cost_conventional,69.3,61.568999999999996,90.97,132.0,73.7,24.0,38.949999999999996,11,605.0,195.3,1422893.85412879,5990894.40539981,10749591924134.982,8079973406562.188,11702801226411.037,16934778202549.723
co2_conventional,72.60000000000001,64.98949999999999,100.06700000000001,108.0,67.0,25.200000000000003,45.1,11.0,550.0,217.0,6828258.93261954,1224126.33281595,12248652864724.258,4627094604288.853,11563396271656.473,15881015421101.531
co2_conventional,69.3,61.568999999999996,90.97,132.0,73.7,24.0,38.949999999999996,11,605.0,195.3,6640194.63301334,1407929.15427815,11495118287294.143,4620239233734.543,11702801226411.037,16934778202549.723
cost_conventional,59.4,61.568999999999996,86.4215,114.0,70.35000000000001,22.799999999999997,38.949999999999996,11.55,577.5,206.14999999999998,988650.356641066,4546187.32538426,9549729637524.57,8646420429948.508,10072597518379.092,16183052003319.646
cost_conventional,62.699999999999996,75.251,100.06700000000001,114.0,70.35000000000001,26.400000000000002,43.050000000000004,11,577.5,195.3,32709.3643550685,2868706.54352551,10186855146304.059,11828308854403.512,10496919628408.492,16614466302551.256
co2_conventional,59.4,61.568999999999996,86.4215,114.0,70.35000000000001,22.799999999999997,38.949999999999996,11.55,577.5,206.14999999999998,6636451.95004214,1411587.02922511,10340488861502.387,4474214524405.605,10072597518379.092,16183052003319.646
co2_conventional,62.699999999999996,75.251,100.06700000000001,114.0,70.35000000000001,26.400000000000002,43.050000000000004,11,577.5,195.3,6763256.57777447,1287655.75465321,11439337722031.879,4784430427056.15,10496919628408.492,16614466302551.256
cost_conventional,66.0,61.568999999999996,90.97,120,67.0,21.6,43.050000000000004,10.45,495.0,217.0,594150.380725885,6544311.73300008,10308630468827.191,8693740856322.778,11016109550474.957,14195064790644.516
cost_conventional,69.3,61.568999999999996,95.5185,114.0,73.7,25.200000000000003,41.0,9.9,550.0,227.85000000000002,32709.3643550685,6878199.15089974,10588559019459.637,10770750656448.908,11297768135228.46,15892270821808.35
co2_conventional,66.0,61.568999999999996,90.97,120,67.0,21.6,43.050000000000004,10.45,495.0,217.0,6836821.24399408,1215758.0407362,11213042222639.33,4122234113095.8335,11016109550474.957,14195064790644.516
co2_conventional,69.3,61.568999999999996,95.5185,114.0,73.7,25.200000000000003,41.0,9.9,550.0,227.85000000000002,6777772.88391486,1273468.38346474,11710750798170.312,4551795448860.816,11297768135228.46,15892270821808.35
cost_conventional,72.60000000000001,68.41,100.06700000000001,114.0,63.65,24.0,41.0,11.0,522.5,206.14999999999998,32709.3643550706,6878199.15089974,11128828463464.412,10444144440264.703,11697597969184.416,15092392322135.348
cost_conventional,66.0,68.41,86.4215,126.0,63.65,21.6,43.050000000000004,9.9,550.0,206.14999999999998,1831759.32033517,3556024.42172127,10482976894210.557,7002035702142.49,11153196847643.395,15419377875032.44
co2_conventional,72.60000000000001,68.41,100.06700000000001,114.0,63.65,24.0,41.0,11.0,522.5,206.14999999999998,6767895.77485462,1283121.68032632,12268046462538.123,4418670244486.261,11697597969184.416,15092392322135.348
co2_conventional,66.0,68.41,86.4215,126.0,63.65,21.6,43.050000000000004,9.9,550.0,206.14999999999998,6767895.7748546,1283121.68032633,11018853185221.95,4236883277609.5874,11153196847643.395,15419377875032.44
cost_conventional,69.3,71.8305,81.873,108.0,70.35000000000001,21.6,41.0,9.9,550.0,195.3,1967085.80460624,2769409.823367,10738551507408.0,6610506783120.452,11166128079733.92,15400987135860.271
cost_conventional,69.3,68.41,95.5185,126.0,67.0,26.400000000000002,38.949999999999996,10.45,495.0,238.70000000000002,931130.154955663,6330665.94405491,10930049346062.744,8637624620286.623,11566171530284.396,14813328226897.744
co2_conventional,69.3,71.8305,81.873,108.0,70.35000000000001,21.6,41.0,9.9,550.0,195.3,6729629.31263318,1320521.03649548,11047249032512.473,4219418088388.123,11166128079733.92,15400987135860.271
co2_conventional,69.3,68.41,95.5185,126.0,67.0,26.400000000000002,38.949999999999996,10.45,495.0,238.70000000000002,6828447.97400975,1223941.57504445,11791372407722.068,4530779883072.041,11566171530284.396,14813328226897.744
cost_conventional,72.60000000000001,68.41,100.06700000000001,120,67.0,25.200000000000003,36.9,11.0,577.5,238.70000000000002,32709.3643550706,6878199.15089974,11207489758420.076,11161425105489.08,11837894823600.473,16524246781277.477
cost_conventional,72.60000000000001,75.251,100.06700000000001,114.0,63.65,21.6,43.050000000000004,11,577.5,206.14999999999998,32709.3643550685,4799876.57485603,11338270551281.9,10952059545191.201,11705278238283.479,16039867591011.129
co2_conventional,72.60000000000001,68.41,100.06700000000001,120,67.0,25.200000000000003,36.9,11.0,577.5,238.70000000000002,6641581.93340959,1406573.28967451,12255182010171.129,4660680753384.378,11837894823600.473,16524246781277.477
co2_conventional,72.60000000000001,75.251,100.06700000000001,114.0,63.65,21.6,43.050000000000004,11,577.5,206.14999999999998,6701246.19256107,1348261.00395383,12294638402508.387,4366473445473.3735,11705278238283.479,16039867591011.129
cost_conventional,72.60000000000001,68.41,100.06700000000001,120.0,63.65,26.400000000000002,41.0,9.9,577.5,195.3,32709.3643550706,6878199.15089974,11200844995695.445,11328284169385.975,11832927177881.654,16611933961207.361
cost_conventional,59.4,71.8305,100.06700000000001,126.0,73.7,21.6,45.1,10.45,577.5,227.85000000000002,682551.09877854,2585266.16559859,9903671721013.61,9621911235822.102,10362607589867.96,16074232149403.068
co2_conventional,72.60000000000001,68.41,100.06700000000001,120.0,63.65,26.400000000000002,41.0,9.9,577.5,195.3,6760760.32339692,1290095.44468818,12282402720998.299,4715798566220.931,11832927177881.654,16611933961207.361
co2_conventional,59.4,71.8305,100.06700000000001,126.0,73.7,21.6,45.1,10.45,577.5,227.85000000000002,6746450.85534808,1304080.66467148,11157617098148.762,4361216808872.7344,10362607589867.96,16074232149403.068
cost_conventional,62.699999999999996,71.8305,86.4215,126.0,63.65,26.400000000000002,36.9,9.9,605.0,217.0,1833804.2640122,1999121.55030833,10144354153539.125,7860841941001.965,10750939015088.725,17259768318504.615
cost_conventional,59.4,71.8305,81.873,108.0,60.300000000000004,24.0,45.1,11.55,495.0,227.85000000000002,1623630.14929465,1618249.34787541,9560608775738.863,7443667674937.605,9932931241265.111,14509030348675.684
co2_conventional,62.699999999999996,71.8305,86.4215,126.0,63.65,26.400000000000002,36.9,9.9,605.0,217.0,6666461.71754342,1382257.273659,10732595476814.096,4773826652370.897,10750939015088.725,17259768318504.615
co2_conventional,59.4,71.8305,81.873,108.0,60.300000000000004,24.0,45.1,11.55,495.0,227.85000000000002,6875705.98396612,1177754.41679667,10189149464831.623,4406425662205.24,9932931241265.111,14509030348675.684
cost_conventional,66.0,68.41,90.97,114.0,60.300000000000004,24.0,45.1,11.0,550.0,195.3,749142.210322252,4266433.51657018,10436546434226.756,9307570325818.088,10878525319439.334,15701164951840.58
cost_conventional,62.699999999999996,64.98949999999999,100.06700000000001,126.0,73.7,21.6,36.9,9.9,577.5,238.70000000000002,32709.3643550685,6484981.85801648,10160799235805.752,10618941628730.611,10761025287873.127,16080999974380.553
co2_conventional,66.0,68.41,90.97,114.0,60.300000000000004,24.0,45.1,11.0,550.0,195.3,6808917.78568945,1243029.21541254,11226598224032.67,4511414722573.299,10878525319439.334,15701164951840.58
co2_conventional,62.699999999999996,64.98949999999999,100.06700000000001,126.0,73.7,21.6,36.9,9.9,577.5,238.70000000000002,6628487.10345877,1419371.39487878,11372566831615.883,4286854972677.9756,10761025287873.127,16080999974380.553
cost_conventional,59.4,64.98949999999999,81.873,108.0,63.65,24.0,38.949999999999996,11.0,605.0,238.70000000000002,1411866.91160579,2456021.89544448,9502174258731.785,8346126570669.078,9930218617884.846,16999135164995.604
cost_conventional,59.4,68.41,86.4215,108.0,70.35000000000001,24.0,41.0,11,605.0,217,1108317.92651252,2264340.99863523,9591269306462.668,9128779722909.508,9944948578780.967,16969258182333.361
co2_conventional,59.4,64.98949999999999,81.873,108.0,63.65,24.0,38.949999999999996,11.0,605.0,238.70000000000002,6636047.5416839,1411982.27381657,10114787801583.379,4640545370524.682,9930218617884.846,16999135164995.604
co2_conventional,59.4,68.41,86.4215,108.0,70.35000000000001,24.0,41.0,11,605.0,217,6670166.80376451,1378636.14353158,10375277881431.496,4643581571751.783,9944948578780.967,16969258182333.361
cost_conventional,72.60000000000001,61.568999999999996,100.06700000000001,132.0,67.0,25.200000000000003,45.1,10.45,495.0,238.70000000000002,32709.3643550706,6878199.15089974,11134070338843.225,10431711871330.951,12100872971895.752,14672560734541.707
cost_conventional,69.3,64.98949999999999,81.873,126.0,60.300000000000004,22.799999999999997,41.0,12.100000000000001,605.0,227.85000000000002,2191408.02990985,5459909.20982225,10657604455425.705,7039869715971.286,11549532499570.229,16837906277690.217
co2_conventional,72.60000000000001,61.568999999999996,100.06700000000001,132.0,67.0,25.200000000000003,45.1,10.45,495.0,238.70000000000002,6938291.25660424,1116587.30684037,12325145719043.346,4459017285987.971,12100872971895.752,14672560734541.707
co2_conventional,69.3,64.98949999999999,81.873,126.0,60.300000000000004,22.799999999999997,41.0,12.100000000000001,605.0,227.85000000000002,6625980.65849256,1421821.04458685,11035210048736.836,4598049562813.484,11549532499570.229,16837906277690.217
cost_conventional,72.60000000000001,71.8305,81.873,126.0,63.65,25.200000000000003,36.9,11.55,605.0,195.3,2707983.21032989,5102994.81338048,11157838506202.482,6540503807000.314,11968278381492.203,17080264113418.809
cost_conventional,59.4,64.98949999999999,86.4215,132.0,73.7,22.799999999999997,38.949999999999996,12.100000000000001,577.5,227.85000000000002,1788584.36475786,2717351.0050881,9737412560834.432,7239627551531.934,10487392924738.783,16215345905934.062
co2_conventional,72.60000000000001,71.8305,81.873,126.0,63.65,25.200000000000003,36.9,11.55,605.0,195.3,6612968.15917295,1434538.68474624,11372618584677.703,4740604946898.911,11968278381492.203,17080264113418.809
co2_conventional,59.4,64.98949999999999,86.4215,132.0,73.7,22.799999999999997,38.949999999999996,12.100000000000001,577.5,227.85000000000002,6621902.53002938,1425806.76393597,10409008638083.604,4512014093406.905,10487392924738.783,16215345905934.062
cost_conventional,59.4,71.8305,95.5185,108.0,67.0,22.799999999999997,45.1,11,495.0,238.70000000000002,32709.3643550685,2821888.72519044,9658483772237.75,10391771908079.258,9945730137429.787,14377332179857.63
cost_conventional,62.699999999999996,75.251,100.06700000000001,132.0,70.35000000000001,22.799999999999997,45.1,11.0,495.0,206.14999999999998,1180398.68723765,2214655.09171327,10387361556387.277,7887111128833.133,10902907254500.09,14329064458023.258
co2_conventional,59.4,71.8305,95.5185,108.0,67.0,22.799999999999997,45.1,11,495.0,238.70000000000002,6873904.63539487,1179514.94737332,10903572384812.293,4277732299863.596,9945730137429.787,14377332179857.63
co2_conventional,62.699999999999996,75.251,100.06700000000001,132.0,70.35000000000001,22.799999999999997,45.1,11.0,495.0,206.14999999999998,6878306.94312914,1175212.39455389,11516603219702.336,4262264208827.9575,10902907254500.09,14329064458023.258
cost_conventional,69.3,68.41,81.873,108.0,63.65,22.799999999999997,36.9,9.9,495.0,238.70000000000002,1770195.17980994,5750935.44543173,10653740089671.094,6863777740492.104,11152352653746.957,14367895342831.824
cost_conventional,66.0,75.251,90.97,120,73.7,22.799999999999997,38.949999999999996,10.45,605.0,227.85000000000002,1520042.54717505,2042655.3671742,10593090457939.818,8087595240953.884,11041405380110.514,16835258514954.623
co2_conventional,69.3,68.41,81.873,108.0,63.65,22.799999999999997,36.9,9.9,495.0,238.70000000000002,6736694.84832819,1313615.60362702,11024009608515.938,4173802331697.002,11152352653746.957,14367895342831.824
co2_conventional,66.0,75.251,90.97,120,73.7,22.799999999999997,38.949999999999996,10.45,605.0,227.85000000000002,6636451.95004215,1411587.0292251,11259951766342.873,4501632541114.668,11041405380110.514,16835258514954.623
cost_conventional,59.4,75.251,81.873,114.0,63.65,25.200000000000003,43.050000000000004,10.45,577.5,217,1862262.02622867,1397648.82627524,9632951981299.34,7842229565324.5625,10077068230230.582,16498857374344.668
cost_conventional,59.4,71.8305,86.4215,114.0,73.7,22.799999999999997,41.0,12.100000000000001,550.0,217.0,1486787.57633371,1837808.03564967,9678189052545.66,7845789678969.486,10089085567746.352,15581299290687.77
co2_conventional,59.4,75.251,81.873,114.0,63.65,25.200000000000003,43.050000000000004,10.45,577.5,217,6761071.0771063,1289791.73256054,10212062570867.43,4660823599760.323,10077068230230.582,16498857374344.668
co2_conventional,59.4,71.8305,86.4215,114.0,73.7,22.799999999999997,41.0,12.100000000000001,550.0,217.0,6683516.48304425,1365588.96380438,10416754538676.846,4447404259990.428,10089085567746.352,15581299290687.77
cost_conventional,66.0,75.251,81.873,120.0,70.35000000000001,25.200000000000003,36.9,10.45,550.0,227.85000000000002,2244771.53564014,1697520.0620485,10459829250321.273,6862214682282.071,11034528664573.594,15887783246078.84
cost_conventional,59.4,64.98949999999999,95.5185,108.0,73.7,21.6,45.1,11.0,522.5,217.0,32709.3643550685,3845627.44824305,9565064571423.195,10278778295576.883,9947985159768.223,14817740583792.146
co2_conventional,66.0,75.251,81.873,120.0,70.35000000000001,25.200000000000003,36.9,10.45,550.0,227.85000000000002,6690613.01717862,1358653.23491149,10805550735981.781,4554887065090.282,11034528664573.594,15887783246078.84
co2_conventional,59.4,64.98949999999999,95.5185,108.0,73.7,21.6,45.1,11.0,522.5,217.0,6813951.69962196,1238109.36839356,10853437190563.256,4236648913261.873,9947985159768.223,14817740583792.146
cost_conventional,72.60000000000001,61.568999999999996,95.5185,132.0,73.7,21.6,45.1,10.45,495.0,206.14999999999998,989373.654326371,6290424.08921463,11128876805890.527,7995720794360.96,12109853728424.277,14181277048593.596
cost_conventional,66.0,61.568999999999996,81.873,126.0,70.35000000000001,25.200000000000003,45.1,10.45,522.5,227.85000000000002,1983640.11260732,5603461.1333655,10256109684043.732,6965692050210.437,11154497335072.762,15276730367125.625
co2_conventional,72.60000000000001,61.568999999999996,95.5185,132.0,73.7,21.6,45.1,10.45,495.0,206.14999999999998,6878306.94312915,1175212.39455389,12074093268327.996,4128415068802.675,12109853728424.277,14181277048593.596
co2_conventional,66.0,61.568999999999996,81.873,126.0,70.35000000000001,25.200000000000003,45.1,10.45,522.5,227.85000000000002,6882335.21405631,1171275.40298464,10766548506882.668,4529049655793.392,11154497335072.762,15276730367125.625
cost_conventional,62.699999999999996,64.98949999999999,95.5185,114.0,70.35000000000001,24.0,41.0,11.55,495.0,206.14999999999998,32709.3643550685,5711925.48553149,10010177584998.686,9969994069249.555,10484444689850.885,14472248870331.488
cost_conventional,66.0,75.251,81.873,114.0,60.300000000000004,25.200000000000003,36.9,11.55,550.0,217.0,2087483.2582605,1634498.77864209,10407500409074.11,7286254056566.133,10884296518720.217,15871924848250.707
co2_conventional,62.699999999999996,64.98949999999999,95.5185,114.0,70.35000000000001,24.0,41.0,11.55,495.0,206.14999999999998,6793746.75188865,1257856.47833764,11152755147379.924,4373086345429.5625,10484444689850.885,14472248870331.488
co2_conventional,66.0,75.251,81.873,114.0,60.300000000000004,25.200000000000003,36.9,11.55,550.0,217.0,6665142.26939985,1383546.82352077,10782530405977.557,4605497817373.122,10884296518720.217,15871924848250.707
cost_conventional,72.60000000000001,61.568999999999996,81.873,108.0,63.65,21.6,38.949999999999996,12.100000000000001,605.0,238.70000000000002,1434293.36956729,5983018.20203837,10800820991036.72,8077988728947.751,11550770351752.006,16704022031703.291
cost_conventional,69.3,75.251,100.06700000000001,132.0,67.0,21.6,36.9,9.9,577.5,217.0,1220399.36877815,2791920.6294698,11161870150110.592,8280928056639.977,11710135542989.729,16048821493157.613
co2_conventional,72.60000000000001,61.568999999999996,81.873,108.0,63.65,21.6,38.949999999999996,12.100000000000001,605.0,238.70000000000002,6580503.82379032,1466267.38845405,11252980002891.604,4483145432153.309,11550770351752.006,16704022031703.291
co2_conventional,69.3,75.251,100.06700000000001,132.0,67.0,21.6,36.9,9.9,577.5,217.0,6634692.0411807,1413307.05910279,12037968367508.664,4276707047746.698,11710135542989.729,16048821493157.613
cost_conventional,59.4,61.568999999999996,100.06700000000001,120.0,63.65,26.400000000000002,45.1,10.45,522.5,238.70000000000002,32709.3643550685,6482568.57301694,9627804090818.436,10705308197231.879,10200855040365.96,15440491595775.14
cost_conventional,62.699999999999996,68.41,81.873,126.0,60.300000000000004,21.6,45.1,9.9,550.0,195.3,2101414.82595492,2334040.84371767,10036866422176.16,6688269090961.523,10741176699911.4,15405590132981.455
co2_conventional,59.4,61.568999999999996,100.06700000000001,120.0,63.65,26.400000000000002,45.1,10.45,522.5,238.70000000000002,6898449.50563201,1155526.25621047,11123774110759.896,4639310346091.918,10200855040365.96,15440491595775.14
co2_conventional,62.699999999999996,68.41,81.873,126.0,60.300000000000004,21.6,45.1,9.9,550.0,195.3,6808917.78568945,1243029.21541254,10499150184281.785,4243717044396.474,10741176699911.4,15405590132981.455
cost_conventional,66.0,61.568999999999996,100.06700000000001,132.0,63.65,26.400000000000002,45.1,12.100000000000001,550.0,227.85000000000002,32709.3643550706,6878199.15089974,10451524525804.486,11193642798555.816,11283709391968.678,16045007492534.113
cost_conventional,72.60000000000001,75.251,95.5185,108.0,73.7,25.200000000000003,45.1,10.45,605.0,195.3,32709.3643550685,4493857.00543629,11281399354667.342,11619184928355.54,11583897431833.525,17089239264877.846
co2_conventional,66.0,61.568999999999996,100.06700000000001,132.0,63.65,26.400000000000002,45.1,12.100000000000001,550.0,227.85000000000002,6805806.54763481,1246069.95378703,11706313828567.41,4794514285989.658,11283709391968.678,16045007492534.113
co2_conventional,72.60000000000001,75.251,95.5185,108.0,73.7,25.200000000000003,45.1,10.45,605.0,195.3,6761568.46442096,1289305.6158867,12062662081810.492,4736490504403.647,11583897431833.525,17089239264877.846
cost_conventional,69.3,75.251,81.873,114.0,60.300000000000004,21.6,43.050000000000004,11,550.0,206.14999999999998,2260134.9839028,1885250.97452677,10790085590225.861,6583749167079.428,11290394485824.299,15419608717815.682
cost_conventional,59.4,75.251,100.06700000000001,120,63.65,24.0,43.050000000000004,11.55,605.0,217.0,349047.905252168,2502565.77535246,9861064328620.248,11191651312789.166,10216215578563.957,16971675102285.64
co2_conventional,69.3,75.251,81.873,114.0,60.300000000000004,21.6,43.050000000000004,11,550.0,206.14999999999998,6731301.43444764,1318886.80443778,11079541969515.46,4293189430856.395,11290394485824.299,15419608717815.682
co2_conventional,59.4,75.251,100.06700000000001,120,63.65,24.0,43.050000000000004,11.55,605.0,217.0,6688381.00171627,1360834.67360233,11142563065728.379,4684423545224.251,10216215578563.957,16971675102285.64
cost_conventional,59.4,61.568999999999996,90.97,120.0,67.0,22.799999999999997,43.050000000000004,11,577.5,227.85000000000002,415862.229704781,5750706.16256215,9628819749135.943,10035595543181.506,10203913616266.582,16219718060271.965
cost_conventional,59.4,68.41,100.06700000000001,132.0,67.0,22.799999999999997,45.1,11.55,605.0,238.70000000000002,871786.193451923,2805154.60049739,9913121352219.986,9495478468232.094,10484161372578.088,16858483094031.305
co2_conventional,59.4,61.568999999999996,90.97,120.0,67.0,22.799999999999997,43.050000000000004,11,577.5,227.85000000000002,6712633.64557487,1337131.58705979,10602603369902.582,4482543289738.167,10203913616266.582,16219718060271.965
co2_conventional,59.4,68.41,100.06700000000001,132.0,67.0,22.799999999999997,45.1,11.55,605.0,238.70000000000002,6701107.42025957,1348396.63171843,11136681341308.082,4601549072746.196,10484161372578.088,16858483094031.305
cost_conventional,59.4,68.41,95.5185,132.0,70.35000000000001,22.799999999999997,43.050000000000004,11.55,495.0,195.3,1272826.72640267,2497418.31454431,9879683923282.336,7602432510464.124,10488174483387.908,14310789140242.883
cost_conventional,59.4,64.98949999999999,95.5185,120,67.0,25.200000000000003,41.0,11.0,577.5,227.85000000000002,32709.3643550685,4165711.34059758,9709163769889.848,11279054798599.29,10208708285725.135,16512760537787.195
co2_conventional,59.4,68.41,95.5185,132.0,70.35000000000001,22.799999999999997,43.050000000000004,11.55,495.0,195.3,6823165.2416743,1229104.60231926,10938571456315.201,4274295822612.3486,10488174483387.908,14310789140242.883
co2_conventional,59.4,64.98949999999999,95.5185,120,67.0,25.200000000000003,41.0,11.0,577.5,227.85000000000002,6708673.77899798,1341001.72429993,10854274317255.516,4681552320474.126,10208708285725.135,16512760537787.195
cost_conventional,59.4,75.251,81.873,114.0,67.0,21.6,43.050000000000004,12.100000000000001,577.5,217,1872722.88528628,1401752.92231471,9637117686475.65,7413206159522.29,10082035875949.342,16056187674406.04
cost_conventional,62.699999999999996,61.568999999999996,100.06700000000001,126.0,70.35000000000001,24.0,45.1,10.45,495.0,217.0,32709.3643550685,6878199.15089974,10048462370240.932,10104702451488.775,10752217507604.822,14492710265280.844
co2_conventional,59.4,75.251,81.873,114.0,67.0,21.6,43.050000000000004,12.100000000000001,577.5,217,6672658.20406288,1376201.19758389,10203351921704.59,4427372363568.947,10082035875949.342,16056187674406.04
co2_conventional,62.699999999999996,61.568999999999996,100.06700000000001,126.0,70.35000000000001,24.0,45.1,10.45,495.0,217.0,6919777.41041557,1134681.6350713,11438991989521.951,4343732883714.53,10752217507604.822,14492710265280.844
cost_conventional,69.3,75.251,81.873,108.0,67.0,22.799999999999997,45.1,12.100000000000001,550.0,227.85000000000002,2069402.68772219,1835377.06696242,10767893072314.07,7059884509347.234,11165000568564.688,15601991528420.455
cost_conventional,59.4,64.98949999999999,81.873,108.0,67.0,21.6,38.949999999999996,10.45,577.5,195.3,1417026.53284001,2475155.64832802,9506151563183.844,7778763177493.674,9935186263603.611,16019059931886.867
co2_conventional,69.3,75.251,81.873,108.0,67.0,22.799999999999997,45.1,12.100000000000001,550.0,227.85000000000002,6749897.70076996,1300711.92368762,11068191195103.793,4477800369714.34,11165000568564.688,15601991528420.455
co2_conventional,59.4,64.98949999999999,81.873,108.0,67.0,21.6,38.949999999999996,10.45,577.5,195.3,6660644.40058622,1387942.77203542,10120265420152.723,4307568504163.386,9935186263603.611,16019059931886.867
cost_conventional,69.3,61.568999999999996,95.5185,114.0,67.0,21.6,38.949999999999996,12.100000000000001,577.5,206.14999999999998,32709.3643550706,6878199.15089974,10578941695835.047,10793624068953.797,11287832843790.94,16035495436673.328
cost_conventional,62.699999999999996,64.98949999999999,95.5185,132.0,73.7,21.6,38.949999999999996,11,522.5,206.14999999999998,1104004.3432009,4764854.84600589,10211931704952.58,7809757974273.042,10895399961661.191,14794746847498.957
co2_conventional,69.3,61.568999999999996,95.5185,114.0,67.0,21.6,38.949999999999996,12.100000000000001,577.5,206.14999999999998,6610136.90816931,1437305.78048864,11666134667626.957,4395646584830.2896,11287832843790.94,16035495436673.328
co2_conventional,62.699999999999996,64.98949999999999,95.5185,132.0,73.7,21.6,38.949999999999996,11,522.5,206.14999999999998,6694212.54343372,1355135.27279428,11176713945890.414,4194617461398.851,10895399961661.191,14794746847498.957
cost_conventional,69.3,68.41,86.4215,126.0,70.35000000000001,26.400000000000002,36.9,11.55,550.0,238.70000000000002,1899322.14645639,5661718.47351391,10834934693409.055,7170564832029.369,11569230106185.045,16051775317511.438
cost_conventional,72.60000000000001,75.251,100.06700000000001,108.0,73.7,24.0,43.050000000000004,11.55,605.0,206.14999999999998,32709.3643550685,4493857.00543629,11282527875825.273,11453821753661.96,11584851966742.592,16955585861674.123
co2_conventional,69.3,68.41,86.4215,126.0,70.35000000000001,26.400000000000002,36.9,11.55,550.0,238.70000000000002,6672112.55623979,1376734.48119815,11297892897424.604,4721700357164.919,11569230106185.045,16051775317511.438
co2_conventional,72.60000000000001,75.251,100.06700000000001,108.0,73.7,24.0,43.050000000000004,11.55,605.0,206.14999999999998,6689714.17496503,1359531.70964196,12281014140241.523,4679325282474.313,11584851966742.592,16955585861674.123
cost_conventional,69.3,71.8305,81.873,132.0,63.65,22.799999999999997,41.0,11.55,522.5,195.3,2664254.07238221,3147499.73500187,10850281533895.645,6030175151860.994,11697509623085.191,14928746514877.707
cost_conventional,59.4,71.8305,100.06700000000001,132.0,60.300000000000004,26.400000000000002,45.1,9.9,605.0,195.3,1027124.97729678,2347596.11979638,9944849585053.836,9597086772988.287,10478066215690.135,17236795831524.043
co2_conventional,69.3,71.8305,81.873,132.0,63.65,22.799999999999997,41.0,11.55,522.5,195.3,6730385.55740648,1319781.92799195,11108230085574.607,4336013463407.5557,11697509623085.191,14928746514877.707
co2_conventional,59.4,71.8305,100.06700000000001,132.0,60.300000000000004,26.400000000000002,45.1,9.9,605.0,195.3,6797442.43497149,1254244.5382763,11181487014748.328,4813766603679.538,10478066215690.135,17236795831524.043
cost_conventional,66.0,68.41,95.5185,132.0,63.65,22.799999999999997,38.949999999999996,11.0,522.5,195.3,1267253.33729899,4266764.07715983,10631340139970.203,7780167392369.17,11290435126158.75,14926329594925.361
cost_conventional,62.699999999999996,68.41,100.06700000000001,108.0,73.7,21.6,45.1,9.9,605.0,227.85000000000002,32709.3643550685,3700498.43805575,10010721594237.072,11379901592205.764,10358877796331.016,16694375601206.887
co2_conventional,66.0,68.41,95.5185,132.0,63.65,22.799999999999997,38.949999999999996,11.0,522.5,195.3,6710551.29823208,1339166.7490638,11488491160337.783,4295389534155.272,11290435126158.75,14926329594925.361
