strategy,price_hydro [$/kWh],price_solar [$/kWh],price_wind [$/kWh],price_thermal [$/kWh],price_cogen [$/kWh],co2_hydro [kg/kWh],co2_solar [kg/kWh],co2_wind [kg/kWh],co2_thermal [kg/kWh],co2_cogen [kg/kWh],wind_capacity [kW],solar_capacity [kW],cost_conventional [$],co2_conventional [kg],original_cost_new_param [$],original_co2_new_param [kg]
co2_conventional,59.4,75.251,81.873,126.0,67.0,24.0,43.050000000000004,12.100000000000001,577.5,227.85000000000002,6699375.59940481,1350089.21005488,0.0,4644363533576.119,10352694293343.729,16367620891093.314
cost_conventional,66,75.251,86.4215,126.0,60.300000000000004,24.0,38.949999999999996,9.9,577.5,195.3,2002485.01139686,1858589.62509121,10553504829628.078,0,11155909471023.64,16314288486570.953
co2_conventional,66,75.251,86.4215,126.0,60.300000000000004,24.0,38.949999999999996,9.9,577.5,195.3,6693882.86085229,1355457.48487164,0.0,4491678830121.411,11155909471023.64,16314288486570.953
cost_conventional,62.699999999999996,71.8305,86.4215,114.0,67.0,26.400000000000002,38.949999999999996,11.0,605.0,206.14999999999998,1526784.9819213,1987967.86069187,10062920341892.012,0,10485248243413.057,17246211419236.977
co2_conventional,62.699999999999996,71.8305,86.4215,114.0,67.0,26.400000000000002,38.949999999999996,11.0,605.0,206.14999999999998,6667956.16341323,1380796.69146468,0.0,4837454928405.396,10485248243413.057,17246211419236.977
cost_conventional,66,75.251,95.5185,132.0,60.300000000000004,24.0,41,9.9,550.0,217.0,1518662.03407136,2209972.65055799,10715737918899.232,0,11293147749538.963,15728509593158.963
co2_conventional,66,75.251,95.5185,132.0,60.300000000000004,24.0,41,9.9,550.0,217.0,6761424.26728333,1289446.54556234,0.0,4441069467701.61,11293147749538.963,15728509593158.963
cost_conventional,72.60000000000001,71.8305,81.873,120.0,73.7,24.0,38.949999999999996,10.45,605.0,238.70000000000002,2537357.16773587,5220884.50943628,11150227895972.492,0,11847852109951.195,16999019743604.027
co2_conventional,72.60000000000001,71.8305,81.873,120.0,73.7,24.0,38.949999999999996,10.45,605.0,238.70000000000002,6650406.08064394,1397949.09485355,0.0,4612836108247.724,11847852109951.195,16999019743604.027
cost_conventional,62.699999999999996,64.98949999999999,81.873,120.0,63.65,22.799999999999997,43.050000000000004,10.45,495.0,238.70000000000002,1865795.14487523,3570994.06712086,9962830296058.506,0,10606975002383.398,14374915259905.355
co2_conventional,62.699999999999996,64.98949999999999,81.873,120.0,63.65,22.799999999999997,43.050000000000004,10.45,495.0,238.70000000000002,6853030.55692763,1199916.02575841,0.0,4237820561208.1084,10606975002383.398,14374915259905.355
cost_conventional,59.4,61.568999999999996,86.4215,114.0,67.0,22.799999999999997,36.9,10.45,605.0,206.14999999999998,983650.978647938,4535996.01877889,9545899763932.041,0,10067629872660.338,16800778535171.057
co2_conventional,59.4,61.568999999999996,86.4215,114.0,67.0,22.799999999999997,36.9,10.45,605.0,206.14999999999998,6612595.96427779,1434902.44582162,0.0,4478003329176.92,10067629872660.338,16800778535171.057
cost_conventional,66,75.251,100.06700000000001,126.0,67.0,26.400000000000002,41,12.100000000000001,495.0,195.3,917229.655911513,2534237.61809572,10720930026856.764,0,11168708367188.31,14751619027187.516
co2_conventional,66,75.251,100.06700000000001,126.0,67.0,26.400000000000002,41,12.100000000000001,495.0,195.3,6814671.3817799,1237405.99400798,0.0,4607262475913.367,11168708367188.31,14751619027187.516
cost_conventional,66,75.251,81.873,114.0,73.7,22.799999999999997,36.9,10.45,605.0,206.14999999999998,2112455.06277343,1653368.61257894,10427233204198.36,0,10904167101595.168,16800778535171.057
co2_conventional,66,75.251,81.873,114.0,73.7,22.799999999999997,36.9,10.45,605.0,206.14999999999998,6612595.96427779,1434902.44582162,0.0,4478003329176.92,10904167101595.168,16800778535171.057
cost_conventional,62.699999999999996,71.8305,95.5185,114.0,67.0,25.200000000000003,38.949999999999996,12.100000000000001,522.5,195.3,32709.3643550685,3216418.82206627,10133140276078.785,0,10487157313231.172,15221904413784.479
co2_conventional,62.699999999999996,71.8305,95.5185,114.0,67.0,25.200000000000003,38.949999999999996,12.100000000000001,522.5,195.3,6710111.33371135,1339596.74412625,0.0,4563077201369.936,10487157313231.172,15221904413784.479
cost_conventional,62.699999999999996,64.98949999999999,100.06700000000001,126.0,73.7,26.400000000000002,45.1,9.9,495.0,227.85000000000002,32709.3643550685,6484981.85801648,10160799235805.752,0,10761025287873.127,14804028060576.371
co2_conventional,62.699999999999996,64.98949999999999,100.06700000000001,126.0,73.7,26.400000000000002,45.1,9.9,495.0,227.85000000000002,6979664.05029618,1076152.00769919,0.0,4529633305280.002,10761025287873.127,14804028060576.371
cost_conventional,62.699999999999996,68.41,100.06700000000001,114.0,67.0,26.400000000000002,45.1,9.9,522.5,227.85000000000002,32709.3643550685,3839123.99166997,10079093502701.645,0,10484271713590.713,15424286933771.977
co2_conventional,62.699999999999996,68.41,100.06700000000001,114.0,67.0,26.400000000000002,45.1,9.9,522.5,227.85000000000002,6922319.05021376,1132197.58803512,0.0,4605311605625.279,10484271713590.713,15424286933771.977
cost_conventional,59.4,61.568999999999996,95.5185,126.0,67.0,22.799999999999997,45.1,11.55,577.5,217.0,32709.3643550685,6783611.38522305,9702766508415.45,0,10340197359872.738,16206045739612.73
co2_conventional,59.4,61.568999999999996,95.5185,126.0,67.0,22.799999999999997,45.1,11.55,577.5,217.0,6730385.55740651,1319781.92799193,0.0,4518056006483.91,10340197359872.738,16206045739612.73
cost_conventional,66,71.8305,100.06700000000001,132.0,60.300000000000004,22.799999999999997,41,9.9,605.0,195.3,1048831.04713645,3035461.49750805,10720335502845.312,0,11290262149898.453,16789176870289.172
co2_conventional,66,71.8305,100.06700000000001,132.0,60.300000000000004,22.799999999999997,41,9.9,605.0,195.3,6688381.00171627,1360834.67360234,0.0,4471686983433.177,11290262149898.453,16789176870289.172
cost_conventional,69.3,61.568999999999996,81.873,108.0,73.7,24.0,41,11.55,495.0,195.3,1364669.76885336,6031122.84656796,10483283135164.006,0,11159575321804.055,14456159629720.076
co2_conventional,69.3,61.568999999999996,81.873,108.0,73.7,24.0,41,11.55,495.0,195.3,6796785.58697832,1254886.50229961,0.0,4367956463963.297,11159575321804.055,14456159629720.076
cost_conventional,69.3,71.8305,81.873,126.0,67.0,26.400000000000002,41,9.9,522.5,227.85000000000002,2510974.24871925,3024142.54725924,10828921948038.121,0,11567148060106.695,15419683936650.629
co2_conventional,69.3,71.8305,81.873,126.0,67.0,26.400000000000002,41,9.9,522.5,227.85000000000002,6840521.44555658,1212141.68458254,0.0,4583070094097.12,11567148060106.695,15419683936650.629
cost_conventional,69.3,68.41,90.97,108.0,73.7,25.200000000000003,45.1,9.9,550.0,206.14999999999998,32709.3643550685,6878199.15089974,10732866450109.658,0,11169164660721.281,15864695337706.695
co2_conventional,69.3,68.41,90.97,108.0,73.7,25.200000000000003,45.1,9.9,550.0,206.14999999999998,6858508.3532485,1194562.35458701,0.0,4564851336608.237,11169164660721.281,15864695337706.695
cost_conventional,72.60000000000001,71.8305,90.97,126.0,70.35000000000001,25.200000000000003,41,10.45,550.0,217.0,1697085.93715952,5801448.40502393,11319831790938.322,0,11980122742747.818,15876297002588.498
co2_conventional,72.60000000000001,71.8305,90.97,126.0,70.35000000000001,25.200000000000003,41,10.45,550.0,217.0,6761071.0771063,1289791.73256054,0.0,4574916524982.316,11980122742747.818,15876297002588.498
cost_conventional,66,68.41,95.5185,108.0,67.0,24.0,36.9,11.0,495.0,217.0,32709.3643550685,5044317.87682871,10380083749340.08,0,10754085937088.598,14483619692430.086
co2_conventional,66,68.41,95.5185,108.0,67.0,24.0,36.9,11.0,495.0,217.0,6725184.98465869,1324864.65738963,0.0,4325505820189.533,10754085937088.598,14483619692430.086
cost_conventional,69.3,68.41,100.06700000000001,108.0,70.35000000000001,21.6,43.050000000000004,12.100000000000001,550.0,195.3,32709.3643550685,6878199.15089974,10731274610635.432,0,11166106084820.592,15403750319987.4
co2_conventional,69.3,68.41,100.06700000000001,108.0,70.35000000000001,21.6,43.050000000000004,12.100000000000001,550.0,195.3,6703124.10511699,1346425.64430844,0.0,4344131945671.3394,11166106084820.592,15403750319987.4
cost_conventional,62.699999999999996,64.98949999999999,100.06700000000001,108.0,73.7,26.400000000000002,43.050000000000004,11.55,495.0,227.85000000000002,32709.3643550685,5436276.18670884,9941869404790.703,0,10355037661781.496,14802072826190.836
co2_conventional,62.699999999999996,64.98949999999999,100.06700000000001,108.0,73.7,26.400000000000002,43.050000000000004,11.55,495.0,227.85000000000002,6871441.49227267,1181922.27644361,0.0,4605595441388.404,10355037661781.496,14802072826190.836
cost_conventional,66,75.251,81.873,120.0,67.0,21.6,41,11.0,522.5,195.3,2234810.46504176,1686199.45116438,10456362166832.45,0,11029561018854.945,14780959105448.102
co2_conventional,66,75.251,81.873,120.0,67.0,21.6,41,11.0,522.5,195.3,6731301.43444761,1318886.80443781,0.0,4202168157255.1035,11029561018854.945,14780959105448.102
cost_conventional,69.3,68.41,81.873,132.0,60.300000000000004,22.799999999999997,41,11.55,577.5,195.3,2503904.98674169,5243997.437509,10771175155961.291,0,11688701842817.018,16169264261268.639
co2_conventional,69.3,68.41,81.873,132.0,60.300000000000004,22.799999999999997,41,11.55,577.5,195.3,6672112.55623981,1376734.48119813,0.0,4482315557531.117,11688701842817.018,16169264261268.639
cost_conventional,62.699999999999996,64.98949999999999,81.873,126.0,70.35000000000001,26.400000000000002,36.9,12.100000000000001,605.0,238.70000000000002,2039698.94069978,3673797.03298043,10004077477118.793,0,10752239502518.186,17292408485294.143
co2_conventional,62.699999999999996,64.98949999999999,81.873,126.0,70.35000000000001,26.400000000000002,36.9,12.100000000000001,605.0,238.70000000000002,6603643.11737455,1443652.42401726,0.0,4894693788310.373,10752239502518.186,17292408485294.143
cost_conventional,66,71.8305,81.873,108.0,63.65,26.400000000000002,41,10.45,495.0,195.3,1812381.05353647,2042080.09880345,10346617318680.184,0,10750094821192.305,14751272763012.422
co2_conventional,66,71.8305,81.873,108.0,63.65,26.400000000000002,41,10.45,495.0,195.3,6872856.50834872,1180539.32418879,0.0,4521600601694.656,10750094821192.305,14751272763012.422
cost_conventional,66,61.568999999999996,100.06700000000001,114.0,70.35000000000001,25.200000000000003,38.949999999999996,11.55,577.5,238.70000000000002,32709.3643550685,6878199.15089974,10245133982302.967,0,10887657057314.572,16526663701229.754
co2_conventional,66,61.568999999999996,100.06700000000001,114.0,70.35000000000001,25.200000000000003,38.949999999999996,11.55,577.5,238.70000000000002,6666284.83671212,1382430.14642604,0.0,4701640358951.599,10887657057314.572,16526663701229.754
cost_conventional,59.4,64.98949999999999,100.06700000000001,132.0,63.65,24.0,36.9,12.100000000000001,522.5,217.0,294096.46950053,4129233.41814716,9856683428169.252,0,10475353592309.877,15104109408408.918
co2_conventional,59.4,64.98949999999999,100.06700000000001,132.0,63.65,24.0,36.9,12.100000000000001,522.5,217.0,6663690.62137581,1384965.57765511,0.0,4454412812217.624,10475353592309.877,15104109408408.918
cost_conventional,69.3,71.8305,81.873,126.0,67.0,25.200000000000003,43.050000000000004,11.0,605.0,227.85000000000002,2510974.24871925,3024142.54725924,10828921948038.121,0,11567148060106.695,17135320909543.281
co2_conventional,69.3,71.8305,81.873,126.0,67.0,25.200000000000003,43.050000000000004,11.0,605.0,227.85000000000002,6710111.33371133,1339596.74412627,0.0,4767472487199.266,11567148060106.695,17135320909543.281
cost_conventional,59.4,71.8305,81.873,126.0,67.0,26.400000000000002,45.1,11.55,495.0,206.14999999999998,2066156.88450733,1689409.01871288,9692666005137.805,0,10348854158794.209,14772195843528.457
co2_conventional,59.4,71.8305,81.873,126.0,67.0,26.400000000000002,45.1,11.55,495.0,206.14999999999998,6920770.72530918,1133710.82838216,0.0,4606260180433.153,10348854158794.209,14772195843528.457
cost_conventional,72.60000000000001,68.41,100.06700000000001,108.0,63.65,24.0,36.9,11.55,495.0,206.14999999999998,32709.3643550737,6878199.15089974,11056811931233.244,0,11562268760487.271,14467645873210.322
co2_conventional,72.60000000000001,68.41,100.06700000000001,108.0,63.65,24.0,36.9,11.55,495.0,206.14999999999998,6708244.96771022,1341420.81885817,0.0,4348417748047.3735,11562268760487.271,14467645873210.322
cost_conventional,62.699999999999996,61.568999999999996,95.5185,108.0,60.300000000000004,26.400000000000002,38.949999999999996,11.55,550.0,195.3,32709.3643550737,6878199.15089974,9817734587842.408,0,10330372409447.883,15989719853626.176
co2_conventional,62.699999999999996,61.568999999999996,95.5185,108.0,60.300000000000004,26.400000000000002,38.949999999999996,11.55,550.0,195.3,6708919.59657619,1340761.47687107,0.0,4714161993453.882,10330372409447.883,15989719853626.176
cost_conventional,72.60000000000001,61.568999999999996,95.5185,108.0,60.300000000000004,21.6,43.050000000000004,11.55,605.0,217.0,32709.3643550706,6878199.15089974,10831586163313.414,0,11548666310760.496,16676331126209.865
co2_conventional,72.60000000000001,61.568999999999996,95.5185,108.0,60.300000000000004,21.6,43.050000000000004,11.55,605.0,217.0,6665142.26939988,1383546.82352075,0.0,4472434247064.026,11548666310760.496,16676331126209.865
cost_conventional,59.4,64.98949999999999,100.06700000000001,108.0,70.35000000000001,24.0,36.9,11.0,550.0,195.3,32709.3643550685,3830129.69059781,9561908566322.662,0,9943972048958.568,15691958957598.18
co2_conventional,59.4,64.98949999999999,100.06700000000001,108.0,70.35000000000001,24.0,36.9,11.0,550.0,195.3,6666461.71754342,1382257.273659,0.0,4461479004326.554,9943972048958.568,15691958957598.18
cost_conventional,69.3,64.98949999999999,95.5185,114.0,70.35000000000001,24.0,43.050000000000004,11.55,495.0,238.70000000000002,32709.3643550685,6878199.15089974,10693436379689.111,0,11296640624059.291,14522818090726.54
co2_conventional,69.3,64.98949999999999,95.5185,114.0,70.35000000000001,24.0,43.050000000000004,11.55,495.0,238.70000000000002,6833611.62156529,1218894.93412572,0.0,4400217654491.453,11296640624059.291,14522818090726.54
cost_conventional,59.4,61.568999999999996,90.97,120.0,70.35000000000001,26.400000000000002,43.050000000000004,11.0,605.0,227.85000000000002,426110.423126159,5757423.60659943,9632687497298.21,0,10208881261985.258,17282992897581.182
co2_conventional,59.4,61.568999999999996,90.97,120.0,70.35000000000001,26.400000000000002,43.050000000000004,11.0,605.0,227.85000000000002,6726188.7601217,1323883.62716432,0.0,4873288513562.374,10208881261985.258,17282992897581.182
cost_conventional,66,61.568999999999996,90.97,132.0,73.7,26.400000000000002,45.1,9.9,522.5,238.70000000000002,1382629.16503412,6018714.26154245,10413169300897.1,0,11296703259306.795,15440376174383.34
co2_conventional,66,61.568999999999996,90.97,132.0,73.7,26.400000000000002,45.1,9.9,522.5,238.70000000000002,6921450.91205718,1133046.0544529,0.0,4610480979582.836,11296703259306.795,15440376174383.34
cost_conventional,69.3,75.251,100.06700000000001,114.0,73.7,24.0,43.050000000000004,10.45,577.5,227.85000000000002,32709.3643550685,3589879.53378806,10976477036281.023,0,11314083208335.57,16367274626918.28
co2_conventional,69.3,75.251,100.06700000000001,114.0,73.7,24.0,43.050000000000004,10.45,577.5,227.85000000000002,6737933.13954287,1312405.37170354,0.0,4560260088555.856,11314083208335.57,16367274626918.28
cost_conventional,72.60000000000001,64.98949999999999,90.97,132.0,70.35000000000001,25.200000000000003,41,9.9,550.0,206.14999999999998,1623075.26907882,5852584.18144043,11173551389769.154,0,12107771682345.941,15860092340585.432
co2_conventional,72.60000000000001,64.98949999999999,90.97,132.0,70.35000000000001,25.200000000000003,41,9.9,550.0,206.14999999999998,6780369.48020728,1270930.62523128,0.0,4541544208805.859,12107771682345.941,15860092340585.432
cost_conventional,69.3,64.98949999999999,95.5185,126.0,60.300000000000004,22.799999999999997,36.9,12.100000000000001,495.0,238.70000000000002,648217.126680912,6512158.38888239,10815346306191.65,0,11552396104297.385,14368357028398.486
co2_conventional,69.3,64.98949999999999,95.5185,126.0,60.300000000000004,22.799999999999997,36.9,12.100000000000001,495.0,238.70000000000002,6670588.9526718,1378223.56038634,0.0,4285694885509.1035,11552396104297.385,14368357028398.486
cost_conventional,59.4,61.568999999999996,95.5185,126.0,73.7,24.0,41,11.0,550.0,227.85000000000002,32709.3643550685,6827047.2713314,9710476605700.414,0,10350132651310.29,15744829676553.834
co2_conventional,59.4,61.568999999999996,95.5185,126.0,73.7,24.0,41,11.0,550.0,227.85000000000002,6726946.79484161,1323142.76927382,0.0,4502439054899.933,10350132651310.29,15744829676553.834
cost_conventional,66,68.41,86.4215,132.0,60.300000000000004,25.200000000000003,38.949999999999996,11.55,495.0,238.70000000000002,1992705.76180293,3652050.97852672,10511817939765.465,0,11283558410621.863,14665887081643.252
co2_conventional,66,68.41,86.4215,132.0,60.300000000000004,25.200000000000003,38.949999999999996,11.55,495.0,238.70000000000002,6763256.57777447,1287655.75465321,0.0,4481973935948.981,11283558410621.863,14665887081643.252
cost_conventional,69.3,68.41,100.06700000000001,114.0,67.0,21.6,38.949999999999996,11.55,495.0,217.0,32709.3643550737,6878199.15089974,10797522701032.191,0,11296467647799.115,14190692636306.662
co2_conventional,69.3,68.41,100.06700000000001,114.0,67.0,21.6,38.949999999999996,11.55,495.0,217.0,6710111.33371134,1339596.74412625,0.0,4154514445469.988,11296467647799.115,14190692636306.662
cost_conventional,66,75.251,86.4215,132.0,73.7,24.0,38.949999999999996,12.100000000000001,495.0,227.85000000000002,2148802.91098827,1909932.3054595,10609620021962.586,0,11311109262595.9,14502241274385.436
co2_conventional,66,75.251,86.4215,132.0,73.7,24.0,38.949999999999996,12.100000000000001,495.0,227.85000000000002,6727091.71853118,1323001.12950968,0.0,4399279538626.145,11311109262595.9,14502241274385.436
cost_conventional,69.3,64.98949999999999,86.4215,132.0,60.300000000000004,24.0,38.949999999999996,11.55,550.0,206.14999999999998,1936098.89449854,5636308.52094925,10760888091721.904,0,11685816243176.43,15710465118161.926
co2_conventional,69.3,64.98949999999999,86.4215,132.0,60.300000000000004,24.0,38.949999999999996,11.55,550.0,206.14999999999998,6682010.94044205,1367060.39128261,0.0,4507446110596.051,11685816243176.43,15710465118161.926
cost_conventional,69.3,64.98949999999999,95.5185,120.0,60.300000000000004,22.799999999999997,43.050000000000004,11.55,495.0,238.70000000000002,32709.3643550706,6878199.15089974,10746394944638.406,0,11417066895600.127,14375146102688.553
co2_conventional,69.3,64.98949999999999,95.5185,120.0,60.300000000000004,22.799999999999997,43.050000000000004,11.55,495.0,238.70000000000002,6813951.69962195,1238109.36839357,0.0,4294843121448.7163,11417066895600.127,14375146102688.553
cost_conventional,59.4,61.568999999999996,81.873,114.0,73.7,21.6,43.050000000000004,11.0,605.0,195.3,1513499.79362655,3943883.57082582,9509665842606.611,0,10076610629188.76,16644037223595.215
co2_conventional,59.4,61.568999999999996,81.873,114.0,73.7,21.6,43.050000000000004,11.0,605.0,195.3,6677168.4050791,1371793.1963105,0.0,4434427850339.248,10076610629188.76,16644037223595.215
cost_conventional,69.3,68.41,86.4215,108.0,70.35000000000001,25.200000000000003,45.1,11.0,577.5,238.70000000000002,1084028.69509985,6225024.61198778,10715787375589.168,0,11163242480093.373,16533452775519.883
co2_conventional,69.3,68.41,86.4215,108.0,70.35000000000001,25.200000000000003,45.1,11.0,577.5,238.70000000000002,6780265.29192918,1271032.45263562,0.0,4711446255057.157,11163242480093.373,16533452775519.883
cost_conventional,72.60000000000001,64.98949999999999,100.06700000000001,108.0,73.7,26.400000000000002,41,9.9,522.5,206.14999999999998,32709.3643550685,6878199.15089974,10967101926930.537,0,11573331563093.975,15387505455427.836
co2_conventional,72.60000000000001,64.98949999999999,100.06700000000001,108.0,73.7,26.400000000000002,41,9.9,522.5,206.14999999999998,6844545.74190445,1208208.57752985,0.0,4572779156304.699,11573331563093.975,15387505455427.836
cost_conventional,66,71.8305,100.06700000000001,132.0,73.7,25.200000000000003,38.949999999999996,12.100000000000001,522.5,238.70000000000002,1057325.34271826,3054432.71429046,10740990137825.115,0,11310132732773.434,15286261376230.27
co2_conventional,66,71.8305,100.06700000000001,132.0,73.7,25.200000000000003,38.949999999999996,12.100000000000001,522.5,238.70000000000002,6707912.62905521,1341745.62682331,0.0,4583495274973.461,11310132732773.434,15286261376230.27
cost_conventional,62.699999999999996,61.568999999999996,81.873,108.0,73.7,26.400000000000002,45.1,11.55,495.0,195.3,1238130.04433721,6118552.22976997,9809702996779.62,0,10347379387595.781,14756106602916.94
co2_conventional,62.699999999999996,61.568999999999996,81.873,108.0,73.7,26.400000000000002,45.1,11.55,495.0,195.3,6921450.9120572,1133046.05445287,0.0,4601091071702.229,10347379387595.781,14756106602916.94
cost_conventional,66,71.8305,90.97,132.0,73.7,21.6,45.1,9.9,522.5,195.3,1766485.95960433,2541915.91132246,10642271532789.787,0,11308223662955.441,14785331259785.969
co2_conventional,66,71.8305,90.97,132.0,73.7,21.6,45.1,9.9,522.5,195.3,6854678.14042977,1198305.77598254,0.0,4169336720568.683,11308223662955.441,14785331259785.969
cost_conventional,66,75.251,90.97,120.0,70.35000000000001,26.400000000000002,36.9,10.45,550.0,195.3,1514020.01733817,2033350.98648979,10588984997186.441,0,11036437734391.682,15987187512282.287
co2_conventional,66,75.251,90.97,120.0,70.35000000000001,26.400000000000002,36.9,10.45,550.0,195.3,6707359.5672444,1342286.15642666,0.0,4645481720248.874,11036437734391.682,15987187512282.287
cost_conventional,69.3,71.8305,86.4215,126.0,60.300000000000004,24.0,36.9,11.55,605.0,217.0,2041116.12081205,3257939.81052467,10893600222921.65,0,11558167303578.318,16964770606603.766
co2_conventional,69.3,71.8305,86.4215,126.0,60.300000000000004,24.0,36.9,11.55,605.0,217.0,6591066.99901142,1455943.57147601,0.0,4644434137618.534,11558167303578.318,16964770606603.766
cost_conventional,69.3,68.41,86.4215,120.0,63.65,25.200000000000003,38.949999999999996,11.0,495.0,206.14999999999998,1720159.35462019,5785506.41791544,10787132698984.486,0,11423965606050.357,14617503938417.246
co2_conventional,69.3,68.41,86.4215,120.0,63.65,25.200000000000003,38.949999999999996,11.0,495.0,206.14999999999998,6789015.41768581,1262480.60198888,0.0,4438330813178.402,11423965606050.357,14617503938417.246
cost_conventional,62.699999999999996,68.41,100.06700000000001,108.0,63.65,26.400000000000002,45.1,12.100000000000001,522.5,227.85000000000002,32709.3643550685,3641569.56109817,9997710296581.92,0,10343974859174.729,15424748619338.63
co2_conventional,62.699999999999996,68.41,100.06700000000001,108.0,63.65,26.400000000000002,45.1,12.100000000000001,522.5,227.85000000000002,6848620.39802985,1204226.25183643,0.0,4720179501139.071,10343974859174.729,15424748619338.63
cost_conventional,69.3,71.8305,90.97,120.0,63.65,21.6,45.1,10.45,522.5,206.14999999999998,1416862.48141773,3549935.48336759,10921958200716.148,0,11428760275508.92,14801535921789.09
co2_conventional,69.3,71.8305,90.97,120.0,63.65,21.6,45.1,10.45,522.5,206.14999999999998,6833611.6215653,1218894.93412571,0.0,4203034425453.1426,11428760275508.92,14801535921789.09
cost_conventional,72.60000000000001,64.98949999999999,81.873,120.0,63.65,21.6,43.050000000000004,9.9,605.0,195.3,2144154.67280603,5492557.70721395,10961919977011.959,0,11825268903696.004,16643806380811.787
co2_conventional,72.60000000000001,64.98949999999999,81.873,120.0,63.65,21.6,43.050000000000004,9.9,605.0,195.3,6701644.15206456,1347872.06208809,0.0,4378610185880.971,11825268903696.004,16643806380811.787
cost_conventional,72.60000000000001,64.98949999999999,95.5185,108.0,60.300000000000004,25.200000000000003,43.050000000000004,11.55,522.5,195.3,32709.3643550706,6878199.15089974,10940312405333.03,0,11552506445309.988,15226391989514.016
co2_conventional,72.60000000000001,64.98949999999999,95.5185,108.0,60.300000000000004,25.200000000000003,43.050000000000004,11.55,522.5,195.3,6810786.02078219,1241203.31394299,0.0,4559339695511.032,11552506445309.988,15226391989514.016
cost_conventional,59.4,75.251,81.873,120.0,70.35000000000001,24.0,45.1,11.0,495.0,195.3,2016237.80139109,1444591.91515189,9682418900677.363,0,10222332730365.246,14460647205449.527
co2_conventional,59.4,75.251,81.873,120.0,70.35000000000001,24.0,45.1,11.0,495.0,195.3,6896838.59337842,1157100.66569679,0.0,4362217492835.012,10222332730365.246,14460647205449.527
cost_conventional,72.60000000000001,71.8305,100.06700000000001,120.0,70.35000000000001,26.400000000000002,45.1,9.9,605.0,238.70000000000002,32709.3643550737,6878199.15089974,11322860763164.133,0,11846702603868.627,17301152793969.926
co2_conventional,72.60000000000001,71.8305,100.06700000000001,120.0,70.35000000000001,26.400000000000002,45.1,9.9,605.0,238.70000000000002,6792534.0051372,1259041.74462742,0.0,4834286754843.247,11846702603868.627,17301152793969.926
cost_conventional,69.3,64.98949999999999,100.06700000000001,120.0,70.35000000000001,25.200000000000003,45.1,11.0,577.5,227.85000000000002,32709.3643550685,6878199.15089974,10766581433078.127,0,11432924367665.396,16517363534908.316
co2_conventional,69.3,64.98949999999999,100.06700000000001,120.0,70.35000000000001,25.200000000000003,45.1,11.0,577.5,227.85000000000002,6780369.48020729,1270930.62523128,0.0,4706320527192.35,11432924367665.396,16517363534908.316
cost_conventional,59.4,61.568999999999996,90.97,126.0,67.0,21.6,43.050000000000004,11.0,577.5,238.70000000000002,1092001.7596606,4788066.65273718,9683077871985.08,0,10339242824963.771,16088135312845.633
co2_conventional,59.4,61.568999999999996,90.97,126.0,67.0,21.6,43.050000000000004,11.0,577.5,238.70000000000002,6697731.36877883,1351696.1829297,0.0,4381779248122.577,10339242824963.771,16088135312845.633
cost_conventional,59.4,68.41,90.97,108.0,73.7,24.0,43.050000000000004,10.45,605.0,217.0,32709.3643550685,3217095.86210306,9619164191728.418,0,9950870759408.709,16971444259502.309
co2_conventional,59.4,68.41,90.97,108.0,73.7,24.0,43.050000000000004,10.45,605.0,217.0,6712633.64557488,1337131.58705977,0.0,4628523471894.643,9950870759408.709,16971444259502.309
cost_conventional,59.4,75.251,100.06700000000001,126.0,63.65,26.400000000000002,45.1,11.55,495.0,206.14999999999998,899077.129443047,2154767.28345342,9926965720264.367,0,10351544787261.172,14772195843528.457
co2_conventional,59.4,75.251,100.06700000000001,126.0,63.65,26.400000000000002,45.1,11.55,495.0,206.14999999999998,6920770.72530918,1133710.82838216,0.0,4606260180433.153,10351544787261.172,14772195843528.457
cost_conventional,59.4,75.251,100.06700000000001,108.0,63.65,26.400000000000002,43.050000000000004,11.55,522.5,227.85000000000002,32709.3643550685,2520050.20663219,9696751697849.889,0,9945557161169.49,15422331699386.342
co2_conventional,59.4,75.251,100.06700000000001,108.0,63.65,26.400000000000002,43.050000000000004,11.55,522.5,227.85000000000002,6829434.16367727,1222977.73212601,0.0,4680146839179.15,9945557161169.49,15422331699386.342
cost_conventional,69.3,68.41,81.873,108.0,63.65,22.799999999999997,41,11.0,577.5,238.70000000000002,1770195.17980994,5750935.44543173,10653740089671.094,0,11152352653746.957,16233505802322.91
co2_conventional,69.3,68.41,81.873,108.0,63.65,22.799999999999997,41,11.0,577.5,238.70000000000002,6682010.94044206,1367060.39128261,0.0,4474835572150.99,11152352653746.957,16233505802322.91
cost_conventional,59.4,64.98949999999999,95.5185,120.0,67.0,24.0,36.9,10.45,495.0,206.14999999999998,32709.3643550685,4165711.34059758,9709163769889.848,0,10208708285725.135,14467415030427.014
co2_conventional,59.4,64.98949999999999,95.5185,120.0,67.0,24.0,36.9,10.45,495.0,206.14999999999998,6741651.75533635,1308771.0185796,0.0,4292308344523.061,10208708285725.135,14467415030427.014
cost_conventional,69.3,75.251,100.06700000000001,120.0,63.65,22.799999999999997,41,9.9,550.0,238.70000000000002,32709.3643550685,3748256.97436726,11036904097482.332,0,11434509479876.508,15613016086344.096
co2_conventional,69.3,75.251,100.06700000000001,120.0,63.65,22.799999999999997,41,9.9,550.0,238.70000000000002,6737781.68979706,1312553.38964553,0.0,4345619255468.846,11434509479876.508,15613016086344.096
