Timestamp,Cogeneration [kW],Hydro [kW],Solar [kW],Thermal [kW],Wind [kW],Total [kW]
2020-10-06 15:00:00,73609.93,7095118.92,68745.38,2129470.12,632.74,9367577.09
2020-10-06 16:00:00,73150.15,7055418.69,37131.03,2150410.13,621.42,9316731.42
2020-10-06 17:00:00,73264.95,6986372.42,14213.279999999999,2052361.5,142.93,9126355.08
2020-10-06 18:00:00,77802.17,6961352.45,1574.85,1998034.8,0.0,9038764.27
2020-10-06 19:00:00,79068.73,7462278.9399999995,0.0,2258969.77,32.99,9800350.43
2020-10-06 20:00:00,80340.56,7296473.72,0.0,2368009.16,52.89,9744876.33
2020-10-06 21:00:00,81190.74,6982517.55,0.0,2386969.3,0.0,9450677.59
2020-10-06 22:00:00,82745.45,6655495.8,0.0,2306991.01,5.8,9045238.06
2020-10-06 23:00:00,80475.41,6071596.96,0.0,2241392.99,0.0,8393465.36
2020-10-07 01:00:00,84644.05,5298101.5,0.0,1899964.6099999999,0.0,7282710.16
2020-10-07 02:00:00,87434.99,5077875.19,0.0,1840712.6,0.0,7006022.780000001
2020-10-07 03:00:00,88667.31,4970807.25,0.0,1796793.54,0.0,6856268.1
2020-10-07 04:00:00,86396.91,4944616.63,0.0,1740441.21,0.0,6771454.75
2020-10-07 05:00:00,85748.09,5029562.1,0.0,1739789.02,56.21,6855155.419999999
2020-10-07 06:00:00,86526.57,5189400.53,0.0,1736853.37,0.0,7012780.470000001
2020-10-07 07:00:00,89095.91,5412469.81,9222.59,1760601.15,100.75,7271490.209999999
2020-10-07 08:00:00,86093.57,6103079.2700000005,27185.789999999997,1761513.52,901.88,7978774.03
2020-10-07 09:00:00,86023.45,6669278.57,45138.78,1763175.73,1422.12,8565038.65
2020-10-07 10:00:00,82893.83,6951828.82,69659.73,1776004.6600000001,652.99,8881040.030000001
2020-10-07 11:00:00,81166.17,7290197.47,79548.97,1798272.9,644.16,9249829.67
2020-10-07 12:00:00,80037.69,7470987.41,79138.28,1878257.47,859.04,9509279.89
2020-10-07 13:00:00,81765.89,7445108.1899999995,70710.26,1858325.85,1641.84,9457552.03
2020-10-07 14:00:00,94262.98999999999,7356013.13,64033.33999999999,1878205.92,2194.62,9394709.999999998
2020-10-07 15:00:00,96727.48,7273535.15,37706.22,1988980.42,3844.58,9400793.85
2020-10-07 16:00:00,93883.26,7192422.85,24170.92,1981057.99,5329.95,9296864.969999999
2020-10-07 17:00:00,94519.12,7112093.97,4975.79,1831263.42,5287.21,9048139.510000002
2020-10-07 18:00:00,95701.53,7232907.2,589.6,1756406.51,6563.03,9092167.87
2020-10-07 19:00:00,90831.52,7866561.97,0.0,1972241.0999999999,4254.62,9933889.209999999
2020-10-07 20:00:00,96718.79000000001,7618906.07,0.0,1984869.54,2899.47,9703393.870000001
2020-10-07 21:00:00,97980.38,7269001.57,0.0,2048753.4,1740.21,9417475.56
2020-10-07 22:00:00,95807.23999999999,6774658.79,0.0,2049773.6,1354.33,8921593.96
2020-10-07 23:00:00,99712.72,6114502.76,0.0,2063172.31,1079.65,8278467.4399999995
2020-10-08 01:00:00,96292.23,5182401.35,0.0,1888603.17,82.06,7167378.81
2020-10-08 02:00:00,94847.86,4974144.64,0.0,1848484.32,787.68,6918264.5
2020-10-08 03:00:00,103686.61,4834438.99,0.0,1800101.35,699.36,6738926.310000001
2020-10-08 04:00:00,101742.4,4796109.37,0.0,1751510.01,329.85,6649691.63
2020-10-08 05:00:00,102515.77,4930893.76,0.0,1702421.1099999999,489.21,6736319.849999999
2020-10-08 06:00:00,102390.9,5091674.85,41.72,1670663.31,405.74,6865176.52
2020-10-08 07:00:00,102412.31,5324537.95,5236.4,1678279.63,306.31,7110772.6
2020-10-08 08:00:00,86661.02,5964647.89,20813.8,1710069.96,62.84,7782255.509999999
2020-10-08 09:00:00,85466.92,6395732.23,41219.4,1797079.31,716.73,8320214.590000002
2020-10-08 10:00:00,88133.89,6658903.46,45783.649999999994,1838257.73,727.13,8631805.860000001
2020-10-08 11:00:00,96741.1,6940485.23,50570.89,1914082.3900000001,650.26,9002529.87
2020-10-08 12:00:00,93861.83,7180831.43,63121.69,2001921.99,204.36,9339941.299999999
2020-10-08 13:00:00,87742.1,7188447.85,70436.81,1936921.57,687.79,9284236.119999997
2020-10-08 14:00:00,96504.61,7139128.51,57922.21,2013338.66,412.94,9307306.93
2020-10-08 15:00:00,94255.01,7161563.06,44792.05,2055588.79,1345.21,9357544.120000001
2020-10-08 16:00:00,95726.2,7124804.52,35090.729999999996,2029968.65,1031.03,9286621.129999999
2020-10-08 17:00:00,93091.75,6867684.34,16126.66,2002876.28,687.82,8980466.85
2020-10-08 18:00:00,99391.85,6823653.51,1522.9,2004456.92,355.81,8929380.99
2020-10-08 19:00:00,94145.56,7290275.91,0.0,2301673.63,217.03,9686312.129999999
2020-10-08 20:00:00,94857.13,7070433.97,0.0,2496233.5900000003,0.0,9661524.69
2020-10-08 21:00:00,97488.17,6708221.43,0.0,2530547.16,36.42,9336293.18
2020-10-08 22:00:00,98484.88,6494394.9,0.0,2307174.4,468.13,8900522.31
2020-10-08 23:00:00,96335.74,5893184.68,0.0,2244234.17,530.74,8234285.33
2020-10-09 01:00:00,88690.3,5138194.29,0.0,1913112.21,269.05,7140265.85
2020-10-09 02:00:00,85122.48,4967808.22,0.0,1845466.58,153.29,6898550.57
2020-10-09 03:00:00,91531.84,4878417.61,0.0,1753435.92,0.0,6723385.37
2020-10-09 04:00:00,96249.99,4885599.57,0.0,1671139.77,80.23,6653069.5600000005
2020-10-09 05:00:00,96290.6,5041796.27,0.0,1621752.34,134.66,6759973.869999999
2020-10-09 06:00:00,95385.64,5105657.1,0.0,1681427.6,0.0,6882470.34
2020-10-09 07:00:00,95798.96,5366093.149999999,3469.87,1699147.3,0.0,7164509.279999999
2020-10-09 08:00:00,91686.72,5931999.49,15512.580000000002,1795937.07,140.08,7835275.94
2020-10-09 09:00:00,92482.44,6293051.66,44693.64,1955036.87,99.51,8385364.12
2020-10-09 10:00:00,70310.06,6552259.98,70675.85,2029273.3399999999,776.29,8723295.52
2020-10-09 11:00:00,61989.94,6964622.98,76788.48,1979682.16,779.33,9083862.89
2020-10-09 12:00:00,74299.12,7140229.93,73739.1,2149069.45,407.38,9437744.98
2020-10-09 13:00:00,70423.74,6977407.11,86232.95999999999,2277635.47,0.0,9411699.280000001
2020-10-09 14:00:00,74561.69,6993381.56,85956.77,2281058.61,1145.4,9436104.03
2020-10-09 15:00:00,74537.26,6996046.350000001,68128.94,2361375.87,1352.41,9501440.830000002
2020-10-09 16:00:00,80912.18,6939907.51,39200.0,2398399.43,2548.74,9460967.86
2020-10-09 17:00:00,90708.41,7093428.32,21629.69,2049254.42,338.03,9255358.87
2020-10-09 18:00:00,94016.44,7011234.32,1863.92,2021929.14,1445.15,9130488.97
2020-10-09 19:00:00,91736.48,7497350.39,0.0,2360798.06,3342.63,9953227.56
2020-10-09 20:00:00,86858.9,7399112.29,0.0,2451344.61,3361.06,9940676.860000001
2020-10-09 21:00:00,80669.12,7131119.7299999995,0.0,2402540.4699999997,1958.73,9616288.05
2020-10-09 22:00:00,81130.41,6771825.05,0.0,2284925.63,2469.72,9140350.81
2020-10-09 23:00:00,79718.06,6110140.72,0.0,2324196.98,1643.87,8515699.629999999
2020-10-10 01:00:00,83529.84,5245272.53,0.0,2106139.08,1666.26,7436607.71
2020-10-10 02:00:00,90551.32,5032322.41,0.0,2038297.28,469.7,7161640.710000001
2020-10-10 03:00:00,96563.76000000001,4875390.2,0.0,1990415.17,693.41,6963062.54
2020-10-10 04:00:00,97572.76,4745719.81,0.0,2015921.72,1139.15,6860353.4399999995
2020-10-10 05:00:00,100052.4,4832189.09,0.0,1980342.49,1135.08,6913719.0600000005
2020-10-10 06:00:00,101324.40000000001,4847822.67,128.81,1962196.0699999998,1566.0,6913037.949999999
2020-10-10 07:00:00,97715.62,5019092.44,7600.389999999999,1922842.1,775.98,7048026.530000001
2020-10-10 08:00:00,97822.79,5491835.19,28402.72,1951711.93,1028.09,7570800.72
2020-10-10 09:00:00,96125.95,5958615.9799999995,48674.71,2060071.6099999999,618.34,8164106.59
2020-10-10 10:00:00,94957.90000000001,6298794.22,65699.75,2089482.02,665.81,8549599.700000001
2020-10-10 11:00:00,96721.39,6522498.95,73503.68,2142202.39,1900.96,8836827.370000001
2020-10-10 12:00:00,101337.47,6594168.01,83834.36,2303868.29,4171.06,9087379.19
2020-10-10 13:00:00,99027.37,6633118.96,81063.58,2245222.59,7368.96,9065801.46
2020-10-10 14:00:00,92990.62,6484468.69,81969.43,2288912.57,8933.48,8957274.790000001
2020-10-10 15:00:00,94893.57,6346327.05,74181.86,2323002.98,9096.67,8847502.13
2020-10-10 16:00:00,93116.61,6229040.84,43143.3,2331189.98,8597.0,8705087.73
2020-10-10 17:00:00,98233.78,6063391.12,18433.72,2331036.62,7504.1,8518599.34
2020-10-10 18:00:00,96212.77,6065806.16,1876.48,2371958.9,7188.42,8543042.73
2020-10-10 19:00:00,92863.47,6878542.85,0.0,2425363.26,6097.09,9402866.669999998
2020-10-10 20:00:00,92160.2,6823245.1,0.0,2458158.78,4843.44,9378407.52
2020-10-10 21:00:00,95914.14,6872979.75,0.0,2117498.71,5347.72,9091740.32
2020-10-10 22:00:00,92319.41,6806027.07,0.0,1785409.18,3017.12,8686772.78
2020-10-10 23:00:00,91079.33,6435794.38,0.0,1655089.54,2838.59,8184801.84
2020-10-11 01:00:00,92047.70999999999,5799561.11,0.0,1378861.83,2449.46,7272920.11
2020-10-11 02:00:00,90170.11,5530050.83,0.0,1346881.96,1857.47,6968960.37
2020-10-11 03:00:00,91570.69,5401311.01,0.0,1281888.32,1021.27,6775791.29
2020-10-11 04:00:00,91333.25,5410694.25,0.0,1152423.6199999999,1273.98,6655725.100000001
2020-10-11 05:00:00,92726.39,5357837.72,0.0,1151986.51,832.77,6603383.389999999
2020-10-11 06:00:00,94435.3,5225024.55,167.72,1078962.99,1103.64,6399694.199999999
2020-10-11 07:00:00,93935.4,5215338.61,10527.560000000001,963208.48,1611.19,6284621.240000001
2020-10-11 08:00:00,96590.64,5412959.12,38159.88,1029407.37,3293.71,6580410.72
2020-10-11 09:00:00,92569.94,5768889.390000001,52179.850000000006,1052850.58,3064.99,6969554.750000001
2020-10-11 10:00:00,93773.33,6074930.9,72502.65999999999,1053485.07,2511.61,7297203.570000001
2020-10-11 11:00:00,93847.68,6357355.53,80549.51000000001,1084048.92,2333.99,7618135.63
2020-10-11 12:00:00,90734.24,6482034.21,86678.23,1190985.21,1970.43,7852402.32
2020-10-11 13:00:00,86707.48,6519514.430000001,89428.16,1238513.17,9273.11,7943436.3500000015
2020-10-11 14:00:00,90154.34,6480309.2299999995,75054.26000000001,1237269.69,9463.66,7892251.18
2020-10-11 15:00:00,91311.11,6372446.9,66891.04000000001,1238456.78,8996.52,7778102.350000001
2020-10-11 16:00:00,90974.27,6295429.07,47635.33,1237235.1,9529.42,7680803.1899999995
2020-10-11 17:00:00,91727.09,6187011.74,25221.91,1245198.68,8130.72,7557290.14
2020-10-11 18:00:00,92529.33,6279757.83,2614.14,1332187.96,6447.67,7713536.93
2020-10-11 19:00:00,92257.66,7097694.75,0.0,1446761.6400000001,5621.65,8642335.700000001
2020-10-11 20:00:00,94467.35,7155757.39,0.0,1458905.25,3924.64,8713054.629999999
2020-10-11 21:00:00,93700.06,6963191.46,0.0,1478042.02,2983.01,8537916.549999999
2020-10-11 22:00:00,98608.34,6776864.36,0.0,1403378.07,3287.83,8282138.600000001
2020-10-11 23:00:00,94146.52,6389762.87,0.0,1396822.67,2651.15,7883383.21
2020-10-12 01:00:00,101730.24,5581768.46,0.0,1405832.18,2504.83,7091835.71
2020-10-12 02:00:00,104950.23,5372439.17,0.0,1359736.9,2599.04,6839725.340000001
2020-10-12 03:00:00,103557.77,5215983.86,0.0,1337994.81,2499.29,6660035.7299999995
2020-10-12 04:00:00,103476.12,5012019.91,0.0,1399136.47,2752.87,6517385.37
2020-10-12 05:00:00,99752.05,5101346.34,0.0,1239306.57,2565.38,6442970.34
2020-10-12 06:00:00,103676.83,5232115.3,11.47,1144854.54,1610.5,6482268.64
2020-10-12 07:00:00,105214.40000000001,5146320.6,5611.81,1179542.01,1738.85,6438427.669999999
2020-10-12 08:00:00,100144.25,5364658.06,16786.66,1302084.27,2599.86,6786273.100000001
2020-10-12 09:00:00,94686.36,5499692.21,36020.96,1549638.37,2927.94,7182965.840000001
2020-10-12 10:00:00,99631.21,5706386.34,43072.979999999996,1683957.28,2726.57,7535774.380000001
2020-10-12 11:00:00,94554.52,5942745.31,63651.61,1784861.39,2112.22,7887925.049999999
2020-10-12 12:00:00,90613.27,6263809.9399999995,65092.83,1784687.3199999998,2194.45,8206397.81
2020-10-12 13:00:00,89169.6,6345540.93,66194.23999999999,1819893.71,3445.73,8324244.21
2020-10-12 14:00:00,92355.64,6156653.46,52071.149999999994,1883154.27,5596.37,8189830.89
2020-10-12 15:00:00,99561.94,6070264.5,49164.51,1863319.56,6451.68,8088762.1899999995
2020-10-12 16:00:00,97788.36,6122142.81,40318.84,1703232.3199999998,11120.63,7974602.96
2020-10-12 17:00:00,89661.72,6087193.02,16949.73,1709063.89,10300.97,7913169.329999999
2020-10-12 18:00:00,89120.28,6269915.53,1135.43,1714028.34,8643.07,8082842.65
2020-10-12 19:00:00,93017.61,6885006.38,0.0,1984864.55,6217.01,8969105.55
2020-10-12 20:00:00,96259.64,7003109.22,0.0,1965546.1400000001,5022.76,9069937.76
2020-10-12 21:00:00,95849.68,6834277.41,0.0,1956408.1400000001,3846.36,8890381.59
2020-10-12 22:00:00,96274.89,6371614.99,0.0,2051207.96,3615.28,8522713.12
2020-10-12 23:00:00,94908.38,5845246.92,0.0,2024566.05,2486.89,7967208.239999999
2020-10-13 01:00:00,94137.26,5121258.9,0.0,1910573.45,1137.05,7127106.66
2020-10-13 02:00:00,96508.19,4949764.85,0.0,1838368.8900000001,553.18,6885195.109999999
2020-10-13 03:00:00,96368.39,4859698.45,0.0,1774483.72,807.11,6731357.67
2020-10-13 04:00:00,90440.07,4844029.23,0.0,1749799.2,1139.91,6685408.410000001
2020-10-13 05:00:00,89254.58,4969826.35,0.0,1737128.0,2232.07,6798441.0
2020-10-13 06:00:00,97218.87,5143509.39,34.45,1714952.34,1093.91,6956808.96
2020-10-13 07:00:00,91502.45,5526703.8,6623.55,1641147.9,476.12,7266453.819999999
2020-10-13 08:00:00,88904.77,6152721.35,17653.34,1654496.31,798.78,7914574.55
2020-10-13 09:00:00,90683.49,6594056.44,38645.18000000001,1752685.93,1110.46,8477181.500000002
2020-10-13 10:00:00,87872.18,6951607.0,60670.85,1611642.28,95.8,8711888.11
2020-10-13 11:00:00,77476.41,7283115.66,69875.22,1602904.5999999999,42.04,9033413.93
2020-10-13 12:00:00,81592.64,7569234.3,59274.159999999996,1634995.15,1381.5,9346477.75
2020-10-13 13:00:00,81901.76,7359118.76,61603.68,1768618.53,1917.12,9273159.849999998
2020-10-13 14:00:00,87467.48999999999,7176102.56,58523.619999999995,1903082.16,2957.88,9228133.71
2020-10-13 15:00:00,87413.57,7171722.39,37269.72,2001984.66,4032.1,9302422.44
2020-10-13 16:00:00,88705.22,7091783.18,30959.32,2027852.77,4859.66,9244160.15
2020-10-13 17:00:00,83201.02,7086982.84,10063.49,1926277.01,5509.09,9112033.45
2020-10-13 18:00:00,89161.76,7047652.64,833.22,1922865.54,6306.81,9066819.97
2020-10-13 19:00:00,90151.79,7771963.71,0.0,1954076.92,5834.57,9822026.99
2020-10-13 20:00:00,93220.21,7599088.28,0.0,2055379.92,1831.44,9749519.85
2020-10-13 21:00:00,91568.09,7240717.21,0.0,2127398.05,938.53,9460621.879999999
2020-10-13 22:00:00,91383.65000000001,6888407.0200000005,0.0,2015945.3900000001,1073.13,8996809.190000001
2020-10-13 23:00:00,90615.95999999999,6258049.38,0.0,1971725.77,593.16,8320984.27
2020-10-14 01:00:00,77116.2,5420585.66,0.0,1702639.58,441.36,7200782.800000001
2020-10-14 02:00:00,88084.75,5184185.93,0.0,1639236.08,144.84,6911651.6
2020-10-14 03:00:00,91353.59,5076082.66,0.0,1582758.68,0.0,6750194.93
2020-10-14 04:00:00,95920.51,5087275.55,0.0,1526995.6600000001,0.0,6710191.72
2020-10-14 05:00:00,92986.2,5175519.0,0.0,1561129.0899999999,0.0,6829634.29
2020-10-14 06:00:00,94762.93,5305498.87,189.55,1598388.16,0.0,6998839.51
2020-10-14 07:00:00,91358.64,5545821.45,9786.359999999999,1651688.8,0.0,7298655.25
2020-10-14 08:00:00,90431.22,6093419.9,16507.5,1753508.74,0.0,7953867.36
2020-10-14 09:00:00,96106.36,6586524.46,45604.200000000004,1759132.4,35.22,8487402.64
2020-10-14 10:00:00,92174.49,6877278.32,52064.69,1757859.1400000001,0.0,8779376.64
2020-10-14 11:00:00,84842.73,7210523.28,66876.86,1768925.72,486.26,9131654.850000001
2020-10-14 12:00:00,81645.11,7507235.15,66446.25,1756115.92,1441.62,9412884.049999999
2020-10-14 13:00:00,80208.28,7450800.87,69145.57,1752886.15,877.43,9353918.3
2020-10-14 14:00:00,80520.13,7401676.9799999995,61594.409999999996,1750258.44,0.0,9294049.959999999
2020-10-14 15:00:00,79274.81999999999,7467356.9799999995,34229.96,1787977.51,0.0,9368839.27
2020-10-14 16:00:00,79171.96,7363304.75,23491.39,1859446.05,0.0,9325414.15
2020-10-14 17:00:00,81208.47,7194476.63,12778.279999999999,1869586.3800000001,0.0,9158049.76
2020-10-14 18:00:00,82673.51999999999,7097037.58,1010.35,1880348.78,0.0,9061070.229999999
2020-10-14 19:00:00,86837.32,7620529.87,0.0,2074426.97,0.0,9781794.16
2020-10-14 20:00:00,92038.76000000001,7542281.14,0.0,2108407.15,0.0,9742727.049999999
2020-10-14 21:00:00,96630.59,7196847.22,0.0,2130394.17,0.0,9423871.98
2020-10-14 22:00:00,93194.19,6949702.7299999995,0.0,1983722.32,0.0,9026619.24
2020-10-14 23:00:00,90439.03,6307197.44,0.0,1920162.9300000002,0.0,8317799.4
2020-10-15 01:00:00,92185.26000000001,5452540.51,0.0,1646335.62,0.0,7191061.39
2020-10-15 02:00:00,91537.29000000001,5265418.66,0.0,1589873.11,0.0,6946829.0600000005
2020-10-15 03:00:00,94221.8,5147507.63,0.0,1545961.18,0.0,6787690.609999999
2020-10-15 04:00:00,96161.53,5126819.07,0.0,1489846.43,0.0,6712827.03
2020-10-15 05:00:00,91352.51000000001,5267568.42,0.0,1457233.99,0.0,6816154.92
2020-10-15 06:00:00,91064.01,5421089.7,152.0,1456991.91,674.66,6969972.28
2020-10-15 07:00:00,89791.51,5756398.32,12080.15,1455929.51,682.23,7314881.720000001
2020-10-15 08:00:00,83712.61,6449290.74,42674.65,1467879.3599999999,173.38,8043730.740000001
2020-10-15 09:00:00,76659.69,6901075.85,66573.66,1553767.31,0.0,8598076.51
2020-10-15 10:00:00,80217.02,7072383.92,81126.98000000001,1647498.29,79.96,8881306.170000002
2020-10-15 11:00:00,83955.9,7364246.91,89111.72,1677118.46,195.91,9214628.9
2020-10-15 12:00:00,86050.56999999999,7637387.92,85186.62,1774745.61,2928.61,9586299.33
2020-10-15 13:00:00,88731.78,7540452.7,86069.61,1815051.01,6930.03,9537235.13
2020-10-15 14:00:00,93354.95999999999,7307830.79,82657.62,2006656.58,8987.36,9499487.309999999
2020-10-15 15:00:00,93603.84,7416819.41,61201.829999999994,2013495.69,9877.02,9594997.79
2020-10-15 16:00:00,94031.14,7272654.87,36713.67999999999,2137915.4699999997,10719.35,9552034.51
2020-10-15 17:00:00,92897.97,7212850.36,13064.75,2008278.28,10634.22,9337725.58
2020-10-15 18:00:00,94736.77,7114476.640000001,900.57,2037060.4,9784.67,9256959.05
2020-10-15 19:00:00,97786.9,7723884.1,0.0,2143935.23,5593.83,9971200.06
2020-10-15 20:00:00,94660.44,7773060.7,0.0,2078643.5899999999,3780.1,9950144.83
2020-10-15 21:00:00,97720.03,7530804.82,0.0,2085952.56,3005.49,9717482.9
2020-10-15 22:00:00,94092.59,7136040.51,0.0,2065764.81,1988.85,9297886.76
2020-10-15 23:00:00,94014.79000000001,6490342.04,0.0,2051820.4100000001,2407.59,8638584.83
2020-10-16 01:00:00,101932.02,5664957.69,0.0,1740209.53,1812.19,7508911.430000001
2020-10-16 02:00:00,95067.92,5479160.81,0.0,1673708.63,2829.47,7250766.829999999
2020-10-16 03:00:00,91230.4,5402503.67,0.0,1595699.31,1938.77,7091372.15
2020-10-16 04:00:00,95528.27,5377526.56,0.0,1503115.01,1642.65,6977812.489999999
2020-10-16 05:00:00,97077.16,5504214.390000001,0.0,1467151.35,1665.34,7070108.24
2020-10-16 06:00:00,98264.0,5554328.93,483.1,1570792.39,1672.81,7225541.229999999
2020-10-16 07:00:00,96928.04000000001,5713317.64,12627.02,1657660.6,2097.14,7482630.439999999
2020-10-16 08:00:00,98077.46,6231819.87,32894.83,1777848.07,3161.68,8143801.91
2020-10-16 09:00:00,100365.69,6720618.54,52803.700000000004,1805017.48,3931.67,8682737.08
2020-10-16 10:00:00,97628.22,7101844.01,69591.9,1771904.67,3512.2,9044481.0
2020-10-16 11:00:00,84299.31999999999,7437047.01,81954.44,1764442.55,3449.43,9371192.75
2020-10-16 12:00:00,90781.71,7729494.84,85368.15,1806126.28,6893.38,9718664.360000001
2020-10-16 13:00:00,92443.53,7711824.72,84157.38,1817707.98,9702.35,9715835.959999999
2020-10-16 14:00:00,93389.69,7601647.4799999995,63958.2,1908033.57,11426.06,9678455.0
2020-10-16 15:00:00,91188.48000000001,7652335.98,52953.15,1967269.78,9865.56,9773612.950000001
2020-10-16 16:00:00,89232.8,7602487.37,46413.07,1971260.3,9583.42,9718976.96
2020-10-16 17:00:00,93063.1,7419061.94,17817.09,1940441.01,8749.78,9479132.92
2020-10-16 18:00:00,91797.31,7252912.02,1014.4300000000001,2016552.3,9969.79,9372245.849999998
2020-10-16 19:00:00,90362.45999999999,7847137.109999999,0.0,2105020.39,9343.2,10051863.159999998
2020-10-16 20:00:00,96282.25,7746709.98,0.0,2146503.6,7967.37,9997463.2
2020-10-16 21:00:00,98350.76,7468344.65,0.0,2156125.86,6150.25,9728971.52
2020-10-16 22:00:00,96404.62,7064715.779999999,0.0,2176852.83,4501.08,9342474.31
2020-10-16 23:00:00,97953.75,6464741.21,0.0,2201394.29,4573.99,8768663.24
2020-10-17 01:00:00,97014.95,5483579.86,0.0,2114900.93,3643.7,7699139.44
2020-10-17 02:00:00,96783.93,5206369.390000001,0.0,2061965.17,3631.28,7368749.7700000005
2020-10-17 03:00:00,97367.79000000001,5066809.08,0.0,2013422.47,3262.07,7180861.41
2020-10-17 04:00:00,98261.43,4899635.41,0.0,2034760.89,3583.81,7036241.539999999
2020-10-17 05:00:00,99589.06,5000769.82,0.0,1963800.07,3523.29,7067682.24
2020-10-17 06:00:00,97974.75,5225029.86,109.0,1730839.1600000001,2639.93,7056592.7
2020-10-17 07:00:00,100140.33,5370786.02,11420.0,1739335.07,1576.12,7223257.54
2020-10-17 08:00:00,97755.26,5967605.7,32610.55,1713696.58,871.77,7812539.859999999
2020-10-17 09:00:00,92193.27,6439596.36,55804.97,1749020.98,370.75,8336986.33
2020-10-17 10:00:00,88459.29,6760165.47,68128.64,1784335.56,340.97,8701429.93
2020-10-17 11:00:00,90573.55,7071568.49,80993.5,1750336.94,754.84,8994227.32
2020-10-17 12:00:00,91007.01,7213437.91,80542.44,1827907.1,1390.95,9214285.41
2020-10-17 13:00:00,95498.81999999999,7128617.2700000005,73157.81,1891654.32,3785.98,9192714.200000001
2020-10-17 14:00:00,97629.03,6879109.33,65846.04,1971676.96,6691.57,9020952.93
2020-10-17 15:00:00,96921.27,6748229.59,50437.92,1906604.0,8105.71,8810298.49
2020-10-17 16:00:00,94594.61,6622342.4,19738.67,1888995.35,9033.45,8634704.48
2020-10-17 17:00:00,95833.16,6320682.01,3724.85,2010759.8499999999,10053.53,8441053.399999999
2020-10-17 18:00:00,97326.54,6440026.05,348.37,2067699.08,8793.97,8614194.01
2020-10-17 19:00:00,96445.94,7192107.21,0.0,2102903.76,5677.47,9397134.38
2020-10-17 20:00:00,97664.91,7109723.91,0.0,2114180.94,3263.89,9324833.65
2020-10-17 21:00:00,98726.04000000001,6762187.4,0.0,2149043.82,2599.71,9012556.97
2020-10-17 22:00:00,94898.85,6277368.87,0.0,2144029.6,2887.89,8519185.21
2020-10-17 23:00:00,91770.26000000001,5859748.46,0.0,2073070.1300000001,2505.12,8027093.97
2020-10-18 01:00:00,93972.25,5012525.28,0.0,2026954.6500000001,4888.59,7138340.7700000005
2020-10-18 02:00:00,95486.17,4764487.02,0.0,1976382.3,2798.35,6839153.839999999
2020-10-18 03:00:00,95866.84999999999,4683439.41,0.0,1833436.04,1931.5,6614673.8
2020-10-18 04:00:00,98309.31,4583285.1,0.0,1817175.64,2593.84,6501363.889999999
2020-10-18 05:00:00,97632.93,4540225.47,0.0,1743631.54,3183.12,6384673.06
2020-10-18 06:00:00,98980.83,4455718.33,254.82,1681221.14,1937.63,6238112.75
2020-10-18 07:00:00,100744.06999999999,4401384.79,9930.18,1615899.95,127.63,6128086.62
2020-10-18 08:00:00,99132.66,4595105.7,14859.570000000002,1738412.45,0.0,6447510.380000001
2020-10-18 09:00:00,100925.28,4971934.86,42555.350000000006,1747301.8599999999,448.33,6863165.68
2020-10-18 10:00:00,103870.4,5315212.09,61179.29,1752693.68,3842.0,7236797.46
2020-10-18 11:00:00,102191.02,5566680.37,88624.68,1749425.02,2401.38,7509322.47
2020-10-18 12:00:00,100954.96,5883023.07,74730.89,1736309.23,2597.18,7797615.33
2020-10-18 13:00:00,102055.15,6042412.899999999,69388.58,1725547.93,3838.7,7943243.26
2020-10-18 14:00:00,99775.83,5970087.91,69179.13,1751400.6700000002,2570.24,7893013.78
2020-10-18 15:00:00,98564.17,5802306.78,72724.67,1767797.04,1506.78,7742899.44
2020-10-18 16:00:00,82709.23,5646599.84,49081.92,1782751.03,4822.49,7565964.510000001
2020-10-18 17:00:00,81300.09,5496408.06,15678.42,1799810.26,9380.5,7402577.329999999
2020-10-18 18:00:00,98055.64,5563037.4399999995,725.36,1976077.46,7202.54,7645098.4399999995
2020-10-18 19:00:00,96455.84,6217337.7,0.0,2127691.55,6466.71,8447951.8
2020-10-18 20:00:00,93479.54000000001,6308889.3,0.0,2141537.6,4695.32,8548601.76
2020-10-18 21:00:00,95729.81,6182856.95,0.0,2152585.29,4185.98,8435358.030000001
2020-10-18 22:00:00,91992.51000000001,5856681.69,0.0,2170413.71,2379.94,8121467.850000001
2020-10-18 23:00:00,90096.87000000001,5453916.03,0.0,2093408.04,2260.38,7639681.32
2020-10-19 01:00:00,90185.71,4875671.7700000005,0.0,1841855.55,599.97,6808313.0
2020-10-19 02:00:00,89891.61,4849173.45,0.0,1616776.0899999999,968.64,6556809.79
2020-10-19 03:00:00,88282.01,4856042.54,0.0,1475585.95,1013.91,6420924.41
2020-10-19 04:00:00,88195.1,4832684.2,0.0,1426144.87,785.41,6347809.58
2020-10-19 05:00:00,91225.22,4940487.140000001,0.0,1418920.95,514.12,6451147.430000001
2020-10-19 06:00:00,94098.31,5073957.15,142.22,1464072.24,445.08,6632715.0
2020-10-19 07:00:00,89253.54999999999,5233137.1,5006.08,1614931.1099999999,0.0,6942327.84
2020-10-19 08:00:00,90371.77,5687571.74,21933.94,1786748.74,0.0,7586626.19
2020-10-19 09:00:00,90079.59,6154671.97,44679.58,1832597.94,25.54,8122054.62
2020-10-19 10:00:00,86158.49,6494582.7,56466.82,1822521.32,794.52,8460523.85
2020-10-19 11:00:00,88860.5,6841348.58,55133.469999999994,1824370.5,1456.2,8811169.25
